,food bank,isPartial,region,metroCode
2020-05-10,31.0,False,US-NH,504
2020-05-17,48.0,False,US-NH,504
2020-05-24,61.0,False,US-NH,504
2020-05-31,28.0,False,US-NH,504
2020-06-07,25.0,False,US-NH,504
2020-06-14,18.0,False,US-NH,504
2020-06-21,38.0,False,US-NH,504
2020-06-28,43.0,False,US-NH,504
2020-07-05,53.0,False,US-NH,504
2020-07-12,35.0,False,US-NH,504
2020-07-19,43.0,False,US-NH,504
2020-07-26,44.0,False,US-NH,504
2020-08-02,39.0,False,US-NH,504
2020-08-09,35.0,False,US-NH,504
2020-08-16,52.0,False,US-NH,504
2020-08-23,35.0,False,US-NH,504
2020-08-30,19.0,False,US-NH,504
2020-09-06,40.0,False,US-NH,504
2020-09-13,39.0,False,US-NH,504
2020-09-20,22.0,False,US-NH,504
2020-09-27,28.0,False,US-NH,504
2020-10-04,29.0,False,US-NH,504
2020-10-11,46.0,False,US-NH,504
2020-10-18,28.0,False,US-NH,504
2020-10-25,54.0,False,US-NH,504
2020-11-01,43.0,False,US-NH,504
2020-11-08,78.0,False,US-NH,504
2020-11-15,51.0,False,US-NH,504
2020-11-22,91.0,False,US-NH,504
2020-11-29,50.0,False,US-NH,504
2020-12-06,72.0,False,US-NH,504
2020-12-13,69.0,False,US-NH,504
2020-12-20,27.0,False,US-NH,504
2020-12-27,52.0,False,US-NH,504
2020-01-05,11.0,False,US-NJ,790
2020-01-12,63.0,False,US-NJ,790
2020-01-19,52.0,False,US-NJ,790
2020-01-26,0.0,False,US-NJ,790
2020-02-02,30.0,False,US-NJ,790
2020-02-09,0.0,False,US-NJ,790
2020-02-16,0.0,False,US-NJ,790
2020-02-23,20.0,False,US-NJ,790
2020-03-01,0.0,False,US-NJ,790
2020-03-08,9.0,False,US-NJ,790
2020-03-15,97.0,False,US-NJ,790
2020-03-22,37.0,False,US-NJ,790
2020-03-29,48.0,False,US-NJ,790
2020-04-05,38.0,False,US-NJ,790
2020-04-12,100.0,False,US-NJ,790
2020-04-19,81.0,False,US-NJ,790
2020-04-26,46.0,False,US-NJ,790
2020-05-03,65.0,False,US-NJ,790
2020-05-10,28.0,False,US-NJ,790
2020-05-17,0.0,False,US-NJ,790
2020-05-24,10.0,False,US-NJ,790
2020-05-31,27.0,False,US-NJ,790
2020-06-07,28.0,False,US-NJ,790
2020-06-14,10.0,False,US-NJ,790
2020-06-21,48.0,False,US-NJ,790
2020-06-28,10.0,False,US-NJ,790
2020-07-05,19.0,False,US-NJ,790
2020-07-12,30.0,False,US-NJ,790
2020-07-19,20.0,False,US-NJ,790
2020-07-26,60.0,False,US-NJ,790
2020-08-02,20.0,False,US-NJ,790
2020-08-09,39.0,False,US-NJ,790
2020-08-16,19.0,False,US-NJ,790
2020-08-23,18.0,False,US-NJ,790
2020-08-30,9.0,False,US-NJ,790
2020-09-06,0.0,False,US-NJ,790
2020-09-13,9.0,False,US-NJ,790
2020-09-20,19.0,False,US-NJ,790
2020-09-27,20.0,False,US-NJ,790
2020-10-04,21.0,False,US-NJ,790
2020-10-11,45.0,False,US-NJ,790
2020-10-18,22.0,False,US-NJ,790
2020-10-25,11.0,False,US-NJ,790
2020-11-01,9.0,False,US-NJ,790
2020-11-08,32.0,False,US-NJ,790
2020-11-15,89.0,False,US-NJ,790
2020-11-22,47.0,False,US-NJ,790
2020-11-29,57.0,False,US-NJ,790
2020-12-06,46.0,False,US-NJ,790
2020-12-13,35.0,False,US-NJ,790
2020-12-20,49.0,False,US-NJ,790
2020-12-27,45.0,False,US-NJ,790
2020-01-05,0.0,False,US-NJ,634
2020-01-12,0.0,False,US-NJ,634
2020-01-19,100.0,False,US-NJ,634
2020-01-26,50.0,False,US-NJ,634
2020-02-02,49.0,False,US-NJ,634
2020-02-09,48.0,False,US-NJ,634
2020-02-16,0.0,False,US-NJ,634
2020-02-23,0.0,False,US-NJ,634
2020-03-01,47.0,False,US-NJ,634
2020-03-08,47.0,False,US-NJ,634
2020-03-15,0.0,False,US-NJ,634
2020-03-22,0.0,False,US-NJ,634
2020-03-29,43.0,False,US-NJ,634
2020-04-05,86.0,False,US-NJ,634
2020-04-12,41.0,False,US-NJ,634
2020-04-19,85.0,False,US-NJ,634
2020-04-26,43.0,False,US-NJ,634
2020-05-03,42.0,False,US-NJ,634
2020-05-10,0.0,False,US-NJ,634
2020-05-17,93.0,False,US-NJ,634
2020-05-24,48.0,False,US-NJ,634
2020-05-31,0.0,False,US-NJ,634
2020-06-07,0.0,False,US-NJ,634
2020-06-14,0.0,False,US-NJ,634
2020-06-21,50.0,False,US-NJ,634
2020-06-28,0.0,False,US-NJ,634
2020-07-05,52.0,False,US-NJ,634
2020-07-12,0.0,False,US-NJ,634
2020-07-19,0.0,False,US-NJ,634
2020-07-26,0.0,False,US-NJ,634
2020-08-02,0.0,False,US-NJ,634
2020-08-09,51.0,False,US-NJ,634
2020-08-16,0.0,False,US-NJ,634
2020-08-23,48.0,False,US-NJ,634
2020-08-30,45.0,False,US-NJ,634
2020-09-06,47.0,False,US-NJ,634
2020-09-13,46.0,False,US-NJ,634
2020-09-20,0.0,False,US-NJ,634
2020-09-27,0.0,False,US-NJ,634
2020-10-04,0.0,False,US-NJ,634
2020-10-11,56.0,False,US-NJ,634
2020-10-18,0.0,False,US-NJ,634
2020-10-25,56.0,False,US-NJ,634
2020-11-01,0.0,False,US-NJ,634
2020-11-08,53.0,False,US-NJ,634
2020-11-15,0.0,False,US-NJ,634
2020-11-22,0.0,False,US-NJ,634
2020-11-29,0.0,False,US-NJ,634
2020-12-06,0.0,False,US-NJ,634
2020-12-13,54.0,False,US-NJ,634
2020-12-20,0.0,False,US-NJ,634
2020-12-27,0.0,False,US-NJ,634
2020-01-05,0.0,False,US-NJ,765
2020-01-12,0.0,False,US-NJ,765
2020-01-19,0.0,False,US-NJ,765
2020-01-26,19.0,False,US-NJ,765
2020-02-02,19.0,False,US-NJ,765
2020-02-09,0.0,False,US-NJ,765
2020-02-16,18.0,False,US-NJ,765
2020-02-23,0.0,False,US-NJ,765
2020-03-01,0.0,False,US-NJ,765
2020-03-08,17.0,False,US-NJ,765
2020-03-15,19.0,False,US-NJ,765
2020-03-22,51.0,False,US-NJ,765
2020-03-29,49.0,False,US-NJ,765
2020-04-05,64.0,False,US-NJ,765
2020-04-12,61.0,False,US-NJ,765
2020-04-19,15.0,False,US-NJ,765
2020-04-26,15.0,False,US-NJ,765
2020-05-03,16.0,False,US-NJ,765
2020-05-10,95.0,False,US-NJ,765
2020-05-17,0.0,False,US-NJ,765
2020-05-24,53.0,False,US-NJ,765
2020-05-31,100.0,False,US-NJ,765
2020-06-07,34.0,False,US-NJ,765
2020-06-14,18.0,False,US-NJ,765
2020-06-21,54.0,False,US-NJ,765
2020-06-28,0.0,False,US-NJ,765
2020-07-05,37.0,False,US-NJ,765
2020-07-12,75.0,False,US-NJ,765
2020-07-19,19.0,False,US-NJ,765
2020-07-26,57.0,False,US-NJ,765
2020-08-02,0.0,False,US-NJ,765
2020-08-09,74.0,False,US-NJ,765
2020-08-16,17.0,False,US-NJ,765
2020-08-23,34.0,False,US-NJ,765
2020-08-30,34.0,False,US-NJ,765
2020-09-06,18.0,False,US-NJ,765
2020-09-13,33.0,False,US-NJ,765
2020-09-20,17.0,False,US-NJ,765
2020-09-27,18.0,False,US-NJ,765
2020-10-04,18.0,False,US-NJ,765
2020-10-11,20.0,False,US-NJ,765
2020-10-18,21.0,False,US-NJ,765
2020-10-25,39.0,False,US-NJ,765
2020-11-01,15.0,False,US-NJ,765
2020-11-08,0.0,False,US-NJ,765
2020-11-15,55.0,False,US-NJ,765
2020-11-22,39.0,False,US-NJ,765
2020-11-29,18.0,False,US-NJ,765
2020-12-06,18.0,False,US-NJ,765
2020-12-13,56.0,False,US-NJ,765
2020-12-20,21.0,False,US-NJ,765
2020-12-27,39.0,False,US-NJ,765
2020-01-05,18.0,False,US-NM,532
2020-01-12,17.0,False,US-NM,532
2020-01-19,18.0,False,US-NM,532
2020-01-26,0.0,False,US-NM,532
2020-02-02,0.0,False,US-NM,532
2020-02-09,0.0,False,US-NM,532
2020-02-16,0.0,False,US-NM,532
2020-02-23,32.0,False,US-NM,532
2020-03-01,32.0,False,US-NM,532
2020-03-08,16.0,False,US-NM,532
2020-03-15,16.0,False,US-NM,532
2020-03-22,45.0,False,US-NM,532
2020-03-29,0.0,False,US-NM,532
2020-04-05,44.0,False,US-NM,532
2020-04-12,100.0,False,US-NM,532
2020-04-19,14.0,False,US-NM,532
2020-04-26,29.0,False,US-NM,532
2020-05-03,29.0,False,US-NM,532
2020-05-10,0.0,False,US-NM,532
2020-05-17,45.0,False,US-NM,532
2020-05-24,60.0,False,US-NM,532
2020-05-31,14.0,False,US-NM,532
2020-06-07,29.0,False,US-NM,532
2020-06-14,31.0,False,US-NM,532
2020-06-21,31.0,False,US-NM,532
2020-06-28,0.0,False,US-NM,532
2020-07-05,0.0,False,US-NM,532
2020-07-12,16.0,False,US-NM,532
2020-07-19,15.0,False,US-NM,532
2020-07-26,0.0,False,US-NM,532
2020-08-02,45.0,False,US-NM,532
2020-08-09,32.0,False,US-NM,532
2020-08-16,16.0,False,US-NM,532
2020-08-23,16.0,False,US-NM,532
2020-08-30,15.0,False,US-NM,532
2020-09-06,0.0,False,US-NM,532
2020-09-13,0.0,False,US-NM,532
2020-09-20,31.0,False,US-NM,532
2020-09-27,0.0,False,US-NM,532
2020-10-04,0.0,False,US-NM,532
2020-10-11,35.0,False,US-NM,532
2020-10-18,35.0,False,US-NM,532
2020-10-25,18.0,False,US-NM,532
2020-11-01,30.0,False,US-NM,532
2020-11-08,17.0,False,US-NM,532
2020-11-15,53.0,False,US-NM,532
2020-11-22,53.0,False,US-NM,532
2020-11-29,17.0,False,US-NM,532
2020-12-06,0.0,False,US-NM,532
2020-12-13,38.0,False,US-NM,532
2020-12-20,20.0,False,US-NM,532
2020-12-27,52.0,False,US-NM,532
2020-01-05,0.0,False,US-NM,502
2020-01-12,0.0,False,US-NM,502
2020-01-19,0.0,False,US-NM,502
2020-01-26,0.0,False,US-NM,502
2020-02-02,0.0,False,US-NM,502
2020-02-09,0.0,False,US-NM,502
2020-02-16,0.0,False,US-NM,502
2020-02-23,53.0,False,US-NM,502
2020-03-01,0.0,False,US-NM,502
2020-03-08,0.0,False,US-NM,502
2020-03-15,48.0,False,US-NM,502
2020-03-22,48.0,False,US-NM,502
2020-03-29,47.0,False,US-NM,502
2020-04-05,48.0,False,US-NM,502
2020-04-12,46.0,False,US-NM,502
2020-04-19,45.0,False,US-NM,502
2020-04-26,47.0,False,US-NM,502
2020-05-03,48.0,False,US-NM,502
2020-05-10,0.0,False,US-NM,502
2020-05-17,0.0,False,US-NM,502
2020-05-24,53.0,False,US-NM,502
2020-05-31,0.0,False,US-NM,502
2020-06-07,0.0,False,US-NM,502
2020-06-14,0.0,False,US-NM,502
2020-06-21,0.0,False,US-NM,502
2020-06-28,0.0,False,US-NM,502
2020-07-05,0.0,False,US-NM,502
2020-07-12,0.0,False,US-NM,502
2020-07-19,0.0,False,US-NM,502
2020-07-26,0.0,False,US-NM,502
2020-08-02,57.0,False,US-NM,502
2020-08-09,0.0,False,US-NM,502
2020-08-16,0.0,False,US-NM,502
2020-08-23,0.0,False,US-NM,502
2020-08-30,0.0,False,US-NM,502
2020-09-06,0.0,False,US-NM,502
2020-09-13,100.0,False,US-NM,502
2020-09-20,0.0,False,US-NM,502
2020-09-27,0.0,False,US-NM,502
2020-10-04,0.0,False,US-NM,502
2020-10-11,60.0,False,US-NM,502
2020-10-18,0.0,False,US-NM,502
2020-10-25,0.0,False,US-NM,502
2020-11-01,0.0,False,US-NM,502
2020-11-08,0.0,False,US-NM,502
2020-11-15,61.0,False,US-NM,502
2020-11-22,65.0,False,US-NM,502
2020-11-29,0.0,False,US-NM,502
2020-12-06,0.0,False,US-NM,502
2020-12-13,66.0,False,US-NM,502
2020-12-20,0.0,False,US-NM,502
2020-12-27,0.0,False,US-NM,502
2020-01-05,52.0,False,US-NM,514
2020-01-12,100.0,False,US-NM,514
2020-01-19,53.0,False,US-NM,514
2020-01-26,25.0,False,US-NM,514
2020-02-02,0.0,False,US-NM,514
2020-02-09,50.0,False,US-NM,514
2020-02-16,0.0,False,US-NM,514
2020-02-23,24.0,False,US-NM,514
2020-03-01,0.0,False,US-NM,514
2020-03-08,0.0,False,US-NM,514
2020-03-15,92.0,False,US-NM,514
2020-03-22,23.0,False,US-NM,514
2020-03-29,44.0,False,US-NM,514
2020-04-05,22.0,False,US-NM,514
2020-04-12,43.0,False,US-NM,514
2020-04-19,42.0,False,US-NM,514
2020-04-26,0.0,False,US-NM,514
2020-05-03,64.0,False,US-NM,514
2020-05-10,22.0,False,US-NM,514
2020-05-17,93.0,False,US-NM,514
2020-05-24,24.0,False,US-NM,514
2020-05-31,23.0,False,US-NM,514
2020-06-07,23.0,False,US-NM,514
2020-06-14,0.0,False,US-NM,514
2020-06-21,0.0,False,US-NM,514
2020-06-28,0.0,False,US-NM,514
2020-07-05,0.0,False,US-NM,514
2020-07-12,76.0,False,US-NM,514
2020-07-19,25.0,False,US-NM,514
2020-07-26,25.0,False,US-NM,514
2020-08-02,0.0,False,US-NM,514
2020-08-09,26.0,False,US-NM,514
2020-08-16,26.0,False,US-NM,514
2020-08-23,50.0,False,US-NM,514
2020-08-30,24.0,False,US-NM,514
2020-09-06,0.0,False,US-NM,514
2020-09-13,46.0,False,US-NM,514
2020-09-20,47.0,False,US-NM,514
2020-09-27,24.0,False,US-NM,514
2020-10-04,0.0,False,US-NM,514
2020-10-11,28.0,False,US-NM,514
2020-10-18,27.0,False,US-NM,514
2020-10-25,27.0,False,US-NM,514
2020-11-01,45.0,False,US-NM,514
2020-11-08,0.0,False,US-NM,514
2020-11-15,0.0,False,US-NM,514
2020-11-22,27.0,False,US-NM,514
2020-11-29,26.0,False,US-NM,514
2020-12-06,53.0,False,US-NM,514
2020-12-13,27.0,False,US-NM,514
2020-12-20,29.0,False,US-NM,514
2020-12-27,27.0,False,US-NM,514
2020-01-05,21.0,False,US-NM,523
2020-01-12,39.0,False,US-NM,523
2020-01-19,0.0,False,US-NM,523
2020-01-26,20.0,False,US-NM,523
2020-02-02,39.0,False,US-NM,523
2020-02-09,19.0,False,US-NM,523
2020-02-16,18.0,False,US-NM,523
2020-02-23,0.0,False,US-NM,523
2020-03-01,37.0,False,US-NM,523
2020-03-08,38.0,False,US-NM,523
2020-03-15,18.0,False,US-NM,523
2020-03-22,69.0,False,US-NM,523
2020-03-29,17.0,False,US-NM,523
2020-04-05,33.0,False,US-NM,523
2020-04-12,100.0,False,US-NM,523
2020-04-19,67.0,False,US-NM,523
2020-04-26,0.0,False,US-NM,523
2020-05-03,49.0,False,US-NM,523
2020-05-10,51.0,False,US-NM,523
2020-05-17,54.0,False,US-NM,523
2020-05-24,0.0,False,US-NM,523
2020-05-31,35.0,False,US-NM,523
2020-06-07,72.0,False,US-NM,523
2020-06-14,38.0,False,US-NM,523
2020-06-21,19.0,False,US-NM,523
2020-06-28,91.0,False,US-NM,523
2020-07-05,19.0,False,US-NM,523
2020-07-12,56.0,False,US-NM,523
2020-07-19,0.0,False,US-NM,523
2020-07-26,0.0,False,US-NM,523
2020-08-02,0.0,False,US-NM,523
2020-08-09,56.0,False,US-NM,523
2020-08-16,37.0,False,US-NM,523
2020-08-23,36.0,False,US-NM,523
2020-08-30,37.0,False,US-NM,523
2020-09-06,71.0,False,US-NM,523
2020-09-13,53.0,False,US-NM,523
2020-09-20,35.0,False,US-NM,523
2020-09-27,37.0,False,US-NM,523
2020-10-04,39.0,False,US-NM,523
2020-10-11,0.0,False,US-NM,523
2020-10-18,0.0,False,US-NM,523
2020-10-25,22.0,False,US-NM,523
2020-11-01,52.0,False,US-NM,523
2020-11-08,21.0,False,US-NM,523
2020-11-15,22.0,False,US-NM,523
2020-11-22,65.0,False,US-NM,523
2020-11-29,44.0,False,US-NM,523
2020-12-06,22.0,False,US-NM,523
2020-12-13,45.0,False,US-NM,523
2020-12-20,93.0,False,US-NM,523
2020-12-27,81.0,False,US-NM,523
2020-01-05,0.0,False,US-NM,565
2020-01-12,0.0,False,US-NM,565
2020-01-19,0.0,False,US-NM,565
2020-01-26,58.0,False,US-NM,565
2020-02-02,0.0,False,US-NM,565
2020-02-09,0.0,False,US-NM,565
2020-02-16,0.0,False,US-NM,565
2020-02-23,55.0,False,US-NM,565
2020-03-01,0.0,False,US-NM,565
2020-03-08,57.0,False,US-NM,565
2020-03-15,0.0,False,US-NM,565
2020-03-22,51.0,False,US-NM,565
2020-03-29,96.0,False,US-NM,565
2020-04-05,100.0,False,US-NM,565
2020-04-12,47.0,False,US-NM,565
2020-04-19,0.0,False,US-NM,565
2020-04-26,0.0,False,US-NM,565
2020-05-03,0.0,False,US-NM,565
2020-05-10,50.0,False,US-NM,565
2020-05-17,52.0,False,US-NM,565
2020-05-24,53.0,False,US-NM,565
2020-05-31,0.0,False,US-NM,565
2020-06-07,0.0,False,US-NM,565
2020-06-14,0.0,False,US-NM,565
2020-06-21,0.0,False,US-NM,565
2020-06-28,0.0,False,US-NM,565
2020-07-05,0.0,False,US-NM,565
2020-07-12,0.0,False,US-NM,565
2020-07-19,0.0,False,US-NM,565
2020-07-26,0.0,False,US-NM,565
2020-08-02,55.0,False,US-NM,565
2020-08-09,56.0,False,US-NM,565
2020-08-16,0.0,False,US-NM,565
2020-08-23,0.0,False,US-NM,565
2020-08-30,0.0,False,US-NM,565
2020-09-06,0.0,False,US-NM,565
2020-09-13,0.0,False,US-NM,565
2020-09-20,0.0,False,US-NM,565
2020-09-27,0.0,False,US-NM,565
2020-10-04,0.0,False,US-NM,565
2020-10-11,0.0,False,US-NM,565
2020-10-18,0.0,False,US-NM,565
2020-10-25,0.0,False,US-NM,565
2020-11-01,0.0,False,US-NM,565
2020-11-08,57.0,False,US-NM,565
2020-11-15,0.0,False,US-NM,565
2020-11-22,58.0,False,US-NM,565
2020-11-29,57.0,False,US-NM,565
2020-12-06,0.0,False,US-NM,565
2020-12-13,63.0,False,US-NM,565
2020-12-20,62.0,False,US-NM,565
2020-12-27,0.0,False,US-NM,565
2020-01-05,19.0,False,US-NM,501
2020-01-12,26.0,False,US-NM,501
2020-01-19,30.0,False,US-NM,501
2020-01-26,27.0,False,US-NM,501
2020-02-02,29.0,False,US-NM,501
2020-02-09,21.0,False,US-NM,501
2020-02-16,21.0,False,US-NM,501
2020-02-23,24.0,False,US-NM,501
2020-03-01,27.0,False,US-NM,501
2020-03-08,27.0,False,US-NM,501
2020-03-15,56.0,False,US-NM,501
2020-03-22,43.0,False,US-NM,501
2020-03-29,56.0,False,US-NM,501
2020-04-05,87.0,False,US-NM,501
2020-04-12,100.0,False,US-NM,501
2020-04-19,77.0,False,US-NM,501
2020-04-26,59.0,False,US-NM,501
2020-05-03,58.0,False,US-NM,501
2020-05-10,69.0,False,US-NM,501
2020-05-17,48.0,False,US-NM,501
2020-05-24,43.0,False,US-NM,501
2020-05-31,33.0,False,US-NM,501
2020-06-07,25.0,False,US-NM,501
2020-06-14,30.0,False,US-NM,501
2020-06-21,27.0,False,US-NM,501
2020-06-28,21.0,False,US-NM,501
2020-07-05,27.0,False,US-NM,501
2020-07-12,23.0,False,US-NM,501
2020-07-19,31.0,False,US-NM,501
2020-07-26,12.0,False,US-NM,501
2020-08-02,27.0,False,US-NM,501
2020-08-09,37.0,False,US-NM,501
2020-08-16,31.0,False,US-NM,501
2020-08-23,28.0,False,US-NM,501
2020-08-30,28.0,False,US-NM,501
2020-09-06,30.0,False,US-NM,501
2020-09-13,32.0,False,US-NM,501
2020-09-20,21.0,False,US-NM,501
2020-09-27,25.0,False,US-NM,501
2020-10-04,24.0,False,US-NM,501
2020-10-11,24.0,False,US-NM,501
2020-10-18,25.0,False,US-NM,501
2020-10-25,21.0,False,US-NM,501
2020-11-01,21.0,False,US-NM,501
2020-11-08,29.0,False,US-NM,501
2020-11-15,55.0,False,US-NM,501
2020-11-22,65.0,False,US-NM,501
2020-11-29,33.0,False,US-NM,501
2020-12-06,65.0,False,US-NM,501
2020-12-13,45.0,False,US-NM,501
2020-12-20,49.0,False,US-NM,501
2020-12-27,43.0,False,US-NM,501
2020-01-05,48.0,False,US-NM,538
2020-01-12,0.0,False,US-NM,538
2020-01-19,0.0,False,US-NM,538
2020-01-26,0.0,False,US-NM,538
2020-02-02,45.0,False,US-NM,538
2020-02-09,0.0,False,US-NM,538
2020-02-16,0.0,False,US-NM,538
2020-02-23,0.0,False,US-NM,538
2020-03-01,0.0,False,US-NM,538
2020-03-08,45.0,False,US-NM,538
2020-03-15,0.0,False,US-NM,538
2020-03-22,40.0,False,US-NM,538
2020-03-29,0.0,False,US-NM,538
2020-04-05,0.0,False,US-NM,538
2020-04-12,0.0,False,US-NM,538
2020-04-19,39.0,False,US-NM,538
2020-04-26,0.0,False,US-NM,538
2020-05-03,0.0,False,US-NM,538
2020-05-10,0.0,False,US-NM,538
2020-05-17,0.0,False,US-NM,538
2020-05-24,0.0,False,US-NM,538
2020-05-31,0.0,False,US-NM,538
2020-06-07,42.0,False,US-NM,538
2020-06-14,45.0,False,US-NM,538
2020-06-21,44.0,False,US-NM,538
2020-06-28,0.0,False,US-NM,538
2020-07-05,46.0,False,US-NM,538
2020-07-12,46.0,False,US-NM,538
2020-07-19,47.0,False,US-NM,538
2020-07-26,0.0,False,US-NM,538
2020-08-02,47.0,False,US-NM,538
2020-08-09,0.0,False,US-NM,538
2020-08-16,47.0,False,US-NM,538
2020-08-23,0.0,False,US-NM,538
2020-08-30,0.0,False,US-NM,538
2020-09-06,45.0,False,US-NM,538
2020-09-13,0.0,False,US-NM,538
2020-09-20,44.0,False,US-NM,538
2020-09-27,0.0,False,US-NM,538
2020-10-04,0.0,False,US-NM,538
2020-10-11,0.0,False,US-NM,538
2020-10-18,51.0,False,US-NM,538
2020-10-25,0.0,False,US-NM,538
2020-11-01,0.0,False,US-NM,538
2020-11-08,0.0,False,US-NM,538
2020-11-15,100.0,False,US-NM,538
2020-11-22,51.0,False,US-NM,538
2020-11-29,98.0,False,US-NM,538
2020-12-06,0.0,False,US-NM,538
2020-12-13,0.0,False,US-NM,538
2020-12-20,0.0,False,US-NM,538
2020-12-27,50.0,False,US-NM,538
2020-01-05,75.0,False,US-NM,555
2020-01-12,0.0,False,US-NM,555
2020-01-19,0.0,False,US-NM,555
2020-01-26,0.0,False,US-NM,555
2020-02-02,0.0,False,US-NM,555
2020-02-09,0.0,False,US-NM,555
2020-02-16,66.0,False,US-NM,555
2020-02-23,0.0,False,US-NM,555
2020-03-01,0.0,False,US-NM,555
2020-03-08,0.0,False,US-NM,555
2020-03-15,32.0,False,US-NM,555
2020-03-22,90.0,False,US-NM,555
2020-03-29,88.0,False,US-NM,555
2020-04-05,59.0,False,US-NM,555
2020-04-12,0.0,False,US-NM,555
2020-04-19,86.0,False,US-NM,555
2020-04-26,29.0,False,US-NM,555
2020-05-03,29.0,False,US-NM,555
2020-05-10,90.0,False,US-NM,555
2020-05-17,63.0,False,US-NM,555
2020-05-24,0.0,False,US-NM,555
2020-05-31,31.0,False,US-NM,555
2020-06-07,0.0,False,US-NM,555
2020-06-14,100.0,False,US-NM,555
2020-06-21,66.0,False,US-NM,555
2020-06-28,0.0,False,US-NM,555
2020-07-05,34.0,False,US-NM,555
2020-07-12,69.0,False,US-NM,555
2020-07-19,0.0,False,US-NM,555
2020-07-26,35.0,False,US-NM,555
2020-08-02,34.0,False,US-NM,555
2020-08-09,0.0,False,US-NM,555
2020-08-16,34.0,False,US-NM,555
2020-08-23,32.0,False,US-NM,555
2020-08-30,62.0,False,US-NM,555
2020-09-06,63.0,False,US-NM,555
2020-09-13,0.0,False,US-NM,555
2020-09-20,0.0,False,US-NM,555
2020-09-27,0.0,False,US-NM,555
2020-10-04,33.0,False,US-NM,555
2020-10-11,0.0,False,US-NM,555
2020-10-18,35.0,False,US-NM,555
2020-10-25,0.0,False,US-NM,555
2020-11-01,59.0,False,US-NM,555
2020-11-08,34.0,False,US-NM,555
2020-11-15,35.0,False,US-NM,555
2020-11-22,36.0,False,US-NM,555
2020-11-29,35.0,False,US-NM,555
2020-12-06,0.0,False,US-NM,555
2020-12-13,38.0,False,US-NM,555
2020-12-20,40.0,False,US-NM,555
2020-12-27,75.0,False,US-NM,555
2020-01-05,0.0,False,US-NM,526
2020-01-12,0.0,False,US-NM,526
2020-01-19,51.0,False,US-NM,526
2020-01-26,0.0,False,US-NM,526
2020-02-02,100.0,False,US-NM,526
2020-02-09,0.0,False,US-NM,526
2020-02-16,0.0,False,US-NM,526
2020-02-23,0.0,False,US-NM,526
2020-03-01,0.0,False,US-NM,526
2020-03-08,49.0,False,US-NM,526
2020-03-15,0.0,False,US-NM,526
2020-03-22,0.0,False,US-NM,526
2020-03-29,45.0,False,US-NM,526
2020-04-05,0.0,False,US-NM,526
2020-04-12,0.0,False,US-NM,526
2020-04-19,43.0,False,US-NM,526
2020-04-26,0.0,False,US-NM,526
2020-05-03,0.0,False,US-NM,526
2020-05-10,0.0,False,US-NM,526
2020-05-17,48.0,False,US-NM,526
2020-05-24,0.0,False,US-NM,526
2020-05-31,90.0,False,US-NM,526
2020-06-07,0.0,False,US-NM,526
2020-06-14,50.0,False,US-NM,526
2020-06-21,0.0,False,US-NM,526
2020-06-28,50.0,False,US-NM,526
2020-07-05,0.0,False,US-NM,526
2020-07-12,0.0,False,US-NM,526
2020-07-19,51.0,False,US-NM,526
2020-07-26,0.0,False,US-NM,526
2020-08-02,51.0,False,US-NM,526
2020-08-09,0.0,False,US-NM,526
2020-08-16,0.0,False,US-NM,526
2020-08-23,0.0,False,US-NM,526
2020-08-30,0.0,False,US-NM,526
2020-09-06,46.0,False,US-NM,526
2020-09-13,0.0,False,US-NM,526
2020-09-20,0.0,False,US-NM,526
2020-09-27,0.0,False,US-NM,526
2020-10-04,0.0,False,US-NM,526
2020-10-11,0.0,False,US-NM,526
2020-10-18,0.0,False,US-NM,526
2020-10-25,0.0,False,US-NM,526
2020-11-01,0.0,False,US-NM,526
2020-11-08,0.0,False,US-NM,526
2020-11-15,0.0,False,US-NM,526
2020-11-22,0.0,False,US-NM,526
2020-11-29,53.0,False,US-NM,526
2020-12-06,54.0,False,US-NM,526
2020-12-13,60.0,False,US-NM,526
2020-12-20,63.0,False,US-NM,526
2020-12-27,0.0,False,US-NM,526
2020-01-05,0.0,False,US-NM,549
2020-01-12,38.0,False,US-NM,549
2020-01-19,0.0,False,US-NM,549
2020-01-26,0.0,False,US-NM,549
2020-02-02,0.0,False,US-NM,549
2020-02-09,0.0,False,US-NM,549
2020-02-16,0.0,False,US-NM,549
2020-02-23,0.0,False,US-NM,549
2020-03-01,0.0,False,US-NM,549
2020-03-08,0.0,False,US-NM,549
2020-03-15,0.0,False,US-NM,549
2020-03-22,0.0,False,US-NM,549
2020-03-29,100.0,False,US-NM,549
2020-04-05,0.0,False,US-NM,549
2020-04-12,32.0,False,US-NM,549
2020-04-19,0.0,False,US-NM,549
2020-04-26,0.0,False,US-NM,549
2020-05-03,0.0,False,US-NM,549
2020-05-10,0.0,False,US-NM,549
2020-05-17,0.0,False,US-NM,549
2020-05-24,0.0,False,US-NM,549
2020-05-31,0.0,False,US-NM,549
2020-06-07,0.0,False,US-NM,549
2020-06-14,0.0,False,US-NM,549
2020-06-21,37.0,False,US-NM,549
2020-06-28,0.0,False,US-NM,549
2020-07-05,0.0,False,US-NM,549
2020-07-12,0.0,False,US-NM,549
2020-07-19,0.0,False,US-NM,549
2020-07-26,0.0,False,US-NM,549
2020-08-02,0.0,False,US-NM,549
2020-08-09,0.0,False,US-NM,549
2020-08-16,0.0,False,US-NM,549
