,region,metroCode,food bank
2020-03-22,US-MO,754,0.0
2020-03-29,US-MO,754,52.0
2020-04-05,US-MO,754,18.0
2020-04-12,US-MO,754,52.0
2020-04-19,US-MO,754,17.0
2020-04-26,US-MO,754,18.0
2020-05-03,US-MO,754,0.0
2020-05-10,US-MO,754,0.0
2020-05-17,US-MO,754,0.0
2020-05-24,US-MO,754,100.0
2020-05-31,US-MO,754,0.0
2020-06-07,US-MO,754,0.0
2020-06-14,US-MO,754,19.0
2020-06-21,US-MO,754,19.0
2020-06-28,US-MO,754,0.0
2020-07-05,US-MO,754,0.0
2020-07-12,US-MO,754,0.0
2020-07-19,US-MO,754,19.0
2020-07-26,US-MO,754,20.0
2020-08-02,US-MO,754,19.0
2020-08-09,US-MO,754,18.0
2020-08-16,US-MO,754,18.0
2020-08-23,US-MO,754,17.0
2020-08-30,US-MO,754,0.0
2020-09-06,US-MO,754,17.0
2020-09-13,US-MO,754,16.0
2020-09-20,US-MO,754,0.0
2020-09-27,US-MO,754,0.0
2020-10-04,US-MO,754,19.0
2020-10-11,US-MO,754,21.0
2020-10-18,US-MO,754,20.0
2020-10-25,US-MO,754,0.0
2020-11-01,US-MO,754,16.0
2020-11-08,US-MO,754,0.0
2020-11-15,US-MO,754,20.0
2020-11-22,US-MO,754,44.0
2020-11-29,US-MO,754,22.0
2020-12-06,US-MO,754,21.0
2020-12-13,US-MO,754,22.0
2020-12-20,US-MO,754,0.0
2020-12-27,US-MO,754,0.0
2020-01-05,US-MO,755,0.0
2020-01-12,US-MO,755,0.0
2020-01-19,US-MO,755,59.0
2020-01-26,US-MO,755,58.0
2020-02-02,US-MO,755,0.0
2020-02-09,US-MO,755,0.0
2020-02-16,US-MO,755,0.0
2020-02-23,US-MO,755,0.0
2020-03-01,US-MO,755,0.0
2020-03-08,US-MO,755,54.0
2020-03-15,US-MO,755,100.0
2020-03-22,US-MO,755,0.0
2020-03-29,US-MO,755,45.0
2020-04-05,US-MO,755,0.0
2020-04-12,US-MO,755,43.0
2020-04-19,US-MO,755,0.0
2020-04-26,US-MO,755,0.0
2020-05-03,US-MO,755,0.0
2020-05-10,US-MO,755,0.0
2020-05-17,US-MO,755,0.0
2020-05-24,US-MO,755,0.0
2020-05-31,US-MO,755,0.0
2020-06-07,US-MO,755,0.0
2020-06-14,US-MO,755,54.0
2020-06-21,US-MO,755,0.0
2020-06-28,US-MO,755,0.0
2020-07-05,US-MO,755,0.0
2020-07-12,US-MO,755,0.0
2020-07-19,US-MO,755,0.0
2020-07-26,US-MO,755,0.0
2020-08-02,US-MO,755,56.0
2020-08-09,US-MO,755,0.0
2020-08-16,US-MO,755,0.0
2020-08-23,US-MO,755,0.0
2020-08-30,US-MO,755,0.0
2020-09-06,US-MO,755,0.0
2020-09-13,US-MO,755,0.0
2020-09-20,US-MO,755,0.0
2020-09-27,US-MO,755,0.0
2020-10-04,US-MO,755,0.0
2020-10-11,US-MO,755,0.0
2020-10-18,US-MO,755,0.0
2020-10-25,US-MO,755,0.0
2020-11-01,US-MO,755,0.0
2020-11-08,US-MO,755,0.0
2020-11-15,US-MO,755,0.0
2020-11-22,US-MO,755,0.0
2020-11-29,US-MO,755,0.0
2020-12-06,US-MO,755,0.0
2020-12-13,US-MO,755,0.0
2020-12-20,US-MO,755,0.0
2020-12-27,US-MO,755,0.0
2020-01-05,US-MO,766,0.0
2020-01-12,US-MO,766,0.0
2020-01-19,US-MO,766,54.0
2020-01-26,US-MO,766,0.0
2020-02-02,US-MO,766,0.0
2020-02-09,US-MO,766,0.0
2020-02-16,US-MO,766,0.0
2020-02-23,US-MO,766,100.0
2020-03-01,US-MO,766,0.0
2020-03-08,US-MO,766,0.0
2020-03-15,US-MO,766,0.0
2020-03-22,US-MO,766,0.0
2020-03-29,US-MO,766,0.0
2020-04-05,US-MO,766,0.0
2020-04-12,US-MO,766,84.0
2020-04-19,US-MO,766,0.0
2020-04-26,US-MO,766,0.0
2020-05-03,US-MO,766,0.0
2020-05-10,US-MO,766,45.0
2020-05-17,US-MO,766,0.0
2020-05-24,US-MO,766,0.0
2020-05-31,US-MO,766,0.0
2020-06-07,US-MO,766,0.0
2020-06-14,US-MO,766,0.0
2020-06-21,US-MO,766,0.0
2020-06-28,US-MO,766,0.0
2020-07-05,US-MO,766,0.0
2020-07-12,US-MO,766,0.0
2020-07-19,US-MO,766,0.0
2020-07-26,US-MO,766,0.0
2020-08-02,US-MO,766,0.0
2020-08-09,US-MO,766,0.0
2020-08-16,US-MO,766,0.0
2020-08-23,US-MO,766,0.0
2020-08-30,US-MO,766,0.0
2020-09-06,US-MO,766,0.0
2020-09-13,US-MO,766,0.0
2020-09-20,US-MO,766,46.0
2020-09-27,US-MO,766,0.0
2020-10-04,US-MO,766,0.0
2020-10-11,US-MO,766,0.0
2020-10-18,US-MO,766,0.0
2020-10-25,US-MO,766,0.0
2020-11-01,US-MO,766,0.0
2020-11-08,US-MO,766,0.0
2020-11-15,US-MO,766,0.0
2020-11-22,US-MO,766,0.0
2020-11-29,US-MO,766,0.0
2020-12-06,US-MO,766,0.0
2020-12-13,US-MO,766,0.0
2020-12-20,US-MO,766,0.0
2020-12-27,US-MO,766,52.0
2020-01-05,US-MO,687,0.0
2020-01-12,US-MO,687,0.0
2020-01-19,US-MO,687,0.0
2020-01-26,US-MO,687,0.0
2020-02-02,US-MO,687,0.0
2020-02-09,US-MO,687,0.0
2020-02-16,US-MO,687,0.0
2020-02-23,US-MO,687,0.0
2020-03-01,US-MO,687,0.0
2020-03-08,US-MO,687,100.0
2020-03-15,US-MO,687,0.0
2020-03-22,US-MO,687,61.0
2020-03-29,US-MO,687,28.0
2020-04-05,US-MO,687,0.0
2020-04-12,US-MO,687,57.0
2020-04-19,US-MO,687,29.0
2020-04-26,US-MO,687,0.0
2020-05-03,US-MO,687,0.0
2020-05-10,US-MO,687,0.0
2020-05-17,US-MO,687,0.0
2020-05-24,US-MO,687,0.0
2020-05-31,US-MO,687,0.0
2020-06-07,US-MO,687,0.0
2020-06-14,US-MO,687,0.0
2020-06-21,US-MO,687,36.0
2020-06-28,US-MO,687,36.0
2020-07-05,US-MO,687,0.0
2020-07-12,US-MO,687,36.0
2020-07-19,US-MO,687,0.0
2020-07-26,US-MO,687,36.0
2020-08-02,US-MO,687,0.0
2020-08-09,US-MO,687,0.0
2020-08-16,US-MO,687,35.0
2020-08-23,US-MO,687,35.0
2020-08-30,US-MO,687,0.0
2020-09-06,US-MO,687,0.0
2020-09-13,US-MO,687,0.0
2020-09-20,US-MO,687,33.0
2020-09-27,US-MO,687,0.0
2020-10-04,US-MO,687,35.0
2020-10-11,US-MO,687,0.0
2020-10-18,US-MO,687,37.0
2020-10-25,US-MO,687,0.0
2020-11-01,US-MO,687,59.0
2020-11-08,US-MO,687,0.0
2020-11-15,US-MO,687,0.0
2020-11-22,US-MO,687,0.0
2020-11-29,US-MO,687,0.0
2020-12-06,US-MO,687,0.0
2020-12-13,US-MO,687,38.0
2020-12-20,US-MO,687,40.0
2020-12-27,US-MO,687,0.0
2020-01-05,US-MO,762,12.0
2020-01-12,US-MO,762,0.0
2020-01-19,US-MO,762,25.0
2020-01-26,US-MO,762,49.0
2020-02-02,US-MO,762,0.0
2020-02-09,US-MO,762,12.0
2020-02-16,US-MO,762,12.0
2020-02-23,US-MO,762,12.0
2020-03-01,US-MO,762,23.0
2020-03-08,US-MO,762,0.0
2020-03-15,US-MO,762,22.0
2020-03-22,US-MO,762,31.0
2020-03-29,US-MO,762,28.0
2020-04-05,US-MO,762,21.0
2020-04-12,US-MO,762,19.0
2020-04-19,US-MO,762,19.0
2020-04-26,US-MO,762,0.0
2020-05-03,US-MO,762,10.0
2020-05-10,US-MO,762,0.0
2020-05-17,US-MO,762,21.0
2020-05-24,US-MO,762,11.0
2020-05-31,US-MO,762,10.0
2020-06-07,US-MO,762,32.0
2020-06-14,US-MO,762,11.0
2020-06-21,US-MO,762,0.0
2020-06-28,US-MO,762,11.0
2020-07-05,US-MO,762,0.0
2020-07-12,US-MO,762,11.0
2020-07-19,US-MO,762,11.0
2020-07-26,US-MO,762,0.0
2020-08-02,US-MO,762,0.0
2020-08-09,US-MO,762,11.0
2020-08-16,US-MO,762,11.0
2020-08-23,US-MO,762,11.0
2020-08-30,US-MO,762,10.0
2020-09-06,US-MO,762,0.0
2020-09-13,US-MO,762,10.0
2020-09-20,US-MO,762,11.0
2020-09-27,US-MO,762,23.0
2020-10-04,US-MO,762,36.0
2020-10-11,US-MO,762,26.0
2020-10-18,US-MO,762,0.0
2020-10-25,US-MO,762,13.0
2020-11-01,US-MO,762,0.0
2020-11-08,US-MO,762,12.0
2020-11-15,US-MO,762,100.0
2020-11-22,US-MO,762,39.0
2020-11-29,US-MO,762,0.0
2020-12-06,US-MO,762,13.0
2020-12-13,US-MO,762,26.0
2020-12-20,US-MO,762,13.0
2020-12-27,US-MO,762,12.0
2020-01-05,US-MT,759,0.0
2020-01-12,US-MT,759,46.0
2020-01-19,US-MT,759,0.0
2020-01-26,US-MT,759,0.0
2020-02-02,US-MT,759,0.0
2020-02-09,US-MT,759,0.0
2020-02-16,US-MT,759,0.0
2020-02-23,US-MT,759,0.0
2020-03-01,US-MT,759,43.0
2020-03-08,US-MT,759,44.0
2020-03-15,US-MT,759,41.0
2020-03-22,US-MT,759,40.0
2020-03-29,US-MT,759,39.0
2020-04-05,US-MT,759,40.0
2020-04-12,US-MT,759,38.0
2020-04-19,US-MT,759,39.0
2020-04-26,US-MT,759,0.0
2020-05-03,US-MT,759,0.0
2020-05-10,US-MT,759,0.0
2020-05-17,US-MT,759,0.0
2020-05-24,US-MT,759,0.0
2020-05-31,US-MT,759,0.0
2020-06-07,US-MT,759,0.0
2020-06-14,US-MT,759,0.0
2020-06-21,US-MT,759,0.0
2020-06-28,US-MT,759,0.0
2020-07-05,US-MT,759,0.0
2020-07-12,US-MT,759,0.0
2020-07-19,US-MT,759,0.0
2020-07-26,US-MT,759,0.0
2020-08-02,US-MT,759,0.0
2020-08-09,US-MT,759,0.0
2020-08-16,US-MT,759,0.0
2020-08-23,US-MT,759,0.0
2020-08-30,US-MT,759,0.0
2020-09-06,US-MT,759,0.0
2020-09-13,US-MT,759,46.0
2020-09-20,US-MT,759,0.0
2020-09-27,US-MT,759,0.0
2020-10-04,US-MT,759,0.0
2020-10-11,US-MT,759,100.0
2020-10-18,US-MT,759,0.0
2020-10-25,US-MT,759,0.0
2020-11-01,US-MT,759,0.0
2020-11-08,US-MT,759,0.0
2020-11-15,US-MT,759,47.0
2020-11-22,US-MT,759,0.0
2020-11-29,US-MT,759,0.0
2020-12-06,US-MT,759,49.0
2020-12-13,US-MT,759,0.0
2020-12-20,US-MT,759,0.0
2020-12-27,US-MT,759,0.0
2020-01-05,US-MT,751,23.0
2020-01-12,US-MT,751,43.0
2020-01-19,US-MT,751,27.0
2020-01-26,US-MT,751,40.0
2020-02-02,US-MT,751,35.0
2020-02-09,US-MT,751,9.0
2020-02-16,US-MT,751,44.0
2020-02-23,US-MT,751,34.0
2020-03-01,US-MT,751,26.0
2020-03-08,US-MT,751,53.0
2020-03-15,US-MT,751,72.0
2020-03-22,US-MT,751,100.0
2020-03-29,US-MT,751,69.0
2020-04-05,US-MT,751,73.0
2020-04-12,US-MT,751,93.0
2020-04-19,US-MT,751,87.0
2020-04-26,US-MT,751,87.0
2020-05-03,US-MT,751,55.0
2020-05-10,US-MT,751,45.0
2020-05-17,US-MT,751,77.0
2020-05-24,US-MT,751,44.0
2020-05-31,US-MT,751,41.0
2020-06-07,US-MT,751,25.0
2020-06-14,US-MT,751,9.0
2020-06-21,US-MT,751,34.0
2020-06-28,US-MT,751,44.0
2020-07-05,US-MT,751,31.0
2020-07-12,US-MT,751,34.0
2020-07-19,US-MT,751,26.0
2020-07-26,US-MT,751,22.0
2020-08-02,US-MT,751,52.0
2020-08-09,US-MT,751,30.0
2020-08-16,US-MT,751,29.0
2020-08-23,US-MT,751,40.0
2020-08-30,US-MT,751,37.0
2020-09-06,US-MT,751,25.0
2020-09-13,US-MT,751,65.0
2020-09-20,US-MT,751,51.0
2020-09-27,US-MT,751,31.0
2020-10-04,US-MT,751,46.0
2020-10-11,US-MT,751,71.0
2020-10-18,US-MT,751,46.0
2020-10-25,US-MT,751,20.0
2020-11-01,US-MT,751,44.0
2020-11-08,US-MT,751,14.0
2020-11-15,US-MT,751,54.0
2020-11-22,US-MT,751,92.0
2020-11-29,US-MT,751,68.0
2020-12-06,US-MT,751,77.0
2020-12-13,US-MT,751,34.0
2020-12-20,US-MT,751,48.0
2020-12-27,US-MT,751,45.0
2020-01-05,US-MT,722,18.0
2020-01-12,US-MT,722,0.0
2020-01-19,US-MT,722,0.0
2020-01-26,US-MT,722,0.0
2020-02-02,US-MT,722,17.0
2020-02-09,US-MT,722,0.0
2020-02-16,US-MT,722,0.0
2020-02-23,US-MT,722,0.0
2020-03-01,US-MT,722,0.0
2020-03-08,US-MT,722,34.0
2020-03-15,US-MT,722,49.0
2020-03-22,US-MT,722,48.0
2020-03-29,US-MT,722,16.0
2020-04-05,US-MT,722,16.0
2020-04-12,US-MT,722,30.0
2020-04-19,US-MT,722,31.0
2020-04-26,US-MT,722,48.0
2020-05-03,US-MT,722,16.0
2020-05-10,US-MT,722,65.0
2020-05-17,US-MT,722,67.0
2020-05-24,US-MT,722,0.0
2020-05-31,US-MT,722,0.0
2020-06-07,US-MT,722,17.0
2020-06-14,US-MT,722,35.0
2020-06-21,US-MT,722,19.0
2020-06-28,US-MT,722,19.0
2020-07-05,US-MT,722,95.0
2020-07-12,US-MT,722,57.0
2020-07-19,US-MT,722,19.0
2020-07-26,US-MT,722,56.0
2020-08-02,US-MT,722,19.0
2020-08-09,US-MT,722,19.0
2020-08-16,US-MT,722,50.0
2020-08-23,US-MT,722,32.0
2020-08-30,US-MT,722,33.0
2020-09-06,US-MT,722,67.0
2020-09-13,US-MT,722,0.0
2020-09-20,US-MT,722,35.0
2020-09-27,US-MT,722,37.0
2020-10-04,US-MT,722,0.0
2020-10-11,US-MT,722,85.0
2020-10-18,US-MT,722,0.0
2020-10-25,US-MT,722,81.0
2020-11-01,US-MT,722,0.0
2020-11-08,US-MT,722,38.0
2020-11-15,US-MT,722,58.0
2020-11-22,US-MT,722,40.0
2020-11-29,US-MT,722,0.0
2020-12-06,US-MT,722,20.0
2020-12-13,US-MT,722,100.0
2020-12-20,US-MT,722,22.0
2020-12-27,US-MT,722,61.0
2020-01-05,US-MT,652,69.0
2020-01-12,US-MT,652,22.0
2020-01-19,US-MT,652,45.0
2020-01-26,US-MT,652,0.0
2020-02-02,US-MT,652,22.0
2020-02-09,US-MT,652,22.0
2020-02-16,US-MT,652,22.0
2020-02-23,US-MT,652,0.0
2020-03-01,US-MT,652,21.0
2020-03-08,US-MT,652,21.0
2020-03-15,US-MT,652,43.0
2020-03-22,US-MT,652,62.0
2020-03-29,US-MT,652,61.0
2020-04-05,US-MT,652,41.0
2020-04-12,US-MT,652,79.0
2020-04-19,US-MT,652,40.0
2020-04-26,US-MT,652,20.0
2020-05-03,US-MT,652,100.0
2020-05-10,US-MT,652,41.0
2020-05-17,US-MT,652,43.0
2020-05-24,US-MT,652,64.0
2020-05-31,US-MT,652,0.0
2020-06-07,US-MT,652,22.0
2020-06-14,US-MT,652,45.0
2020-06-21,US-MT,652,46.0
2020-06-28,US-MT,652,0.0
2020-07-05,US-MT,652,0.0
2020-07-12,US-MT,652,47.0
2020-07-19,US-MT,652,24.0
2020-07-26,US-MT,652,0.0
2020-08-02,US-MT,652,71.0
2020-08-09,US-MT,652,0.0
2020-08-16,US-MT,652,0.0
2020-08-23,US-MT,652,22.0
2020-08-30,US-MT,652,22.0
2020-09-06,US-MT,652,0.0
2020-09-13,US-MT,652,0.0
2020-09-20,US-MT,652,0.0
2020-09-27,US-MT,652,47.0
2020-10-04,US-MT,652,0.0
2020-10-11,US-MT,652,0.0
2020-10-18,US-MT,652,0.0
2020-10-25,US-MT,652,25.0
2020-11-01,US-MT,652,0.0
2020-11-08,US-MT,652,48.0
2020-11-15,US-MT,652,75.0
2020-11-22,US-MT,652,50.0
2020-11-29,US-MT,652,0.0
2020-12-06,US-MT,652,24.0
2020-12-13,US-MT,652,75.0
2020-12-20,US-MT,652,0.0
2020-12-27,US-MT,652,25.0
2020-01-05,US-MT,624,0.0
2020-01-12,US-MT,624,0.0
2020-01-19,US-MT,624,100.0
2020-01-26,US-MT,624,0.0
2020-02-02,US-MT,624,0.0
2020-02-09,US-MT,624,0.0
2020-02-16,US-MT,624,0.0
2020-02-23,US-MT,624,0.0
2020-03-01,US-MT,624,48.0
2020-03-08,US-MT,624,48.0
2020-03-15,US-MT,624,0.0
2020-03-22,US-MT,624,0.0
2020-03-29,US-MT,624,43.0
2020-04-05,US-MT,624,44.0
2020-04-12,US-MT,624,0.0
2020-04-19,US-MT,624,0.0
2020-04-26,US-MT,624,45.0
2020-05-03,US-MT,624,0.0
2020-05-10,US-MT,624,0.0
2020-05-17,US-MT,624,46.0
2020-05-24,US-MT,624,48.0
2020-05-31,US-MT,624,0.0
2020-06-07,US-MT,624,0.0
2020-06-14,US-MT,624,0.0
2020-06-21,US-MT,624,52.0
2020-06-28,US-MT,624,0.0
2020-07-05,US-MT,624,53.0
2020-07-12,US-MT,624,0.0
2020-07-19,US-MT,624,0.0
2020-07-26,US-MT,624,0.0
2020-08-02,US-MT,624,0.0
2020-08-09,US-MT,624,0.0
2020-08-16,US-MT,624,53.0
2020-08-23,US-MT,624,0.0
2020-08-30,US-MT,624,47.0
2020-09-06,US-MT,624,0.0
2020-09-13,US-MT,624,0.0
2020-09-20,US-MT,624,0.0
2020-09-27,US-MT,624,0.0
2020-10-04,US-MT,624,0.0
2020-10-11,US-MT,624,0.0
2020-10-18,US-MT,624,0.0
2020-10-25,US-MT,624,54.0
2020-11-01,US-MT,624,0.0
2020-11-08,US-MT,624,0.0
2020-11-15,US-MT,624,0.0
2020-11-22,US-MT,624,0.0
2020-11-29,US-MT,624,0.0
2020-12-06,US-MT,624,0.0
2020-12-13,US-MT,624,0.0
2020-12-20,US-MT,624,0.0
2020-12-27,US-MT,624,0.0
2020-01-05,US-MT,725,0.0
2020-01-12,US-MT,725,0.0
2020-01-19,US-MT,725,0.0
2020-01-26,US-MT,725,0.0
2020-02-02,US-MT,725,0.0
2020-02-09,US-MT,725,52.0
2020-02-16,US-MT,725,0.0
2020-02-23,US-MT,725,0.0
2020-03-01,US-MT,725,0.0
2020-03-08,US-MT,725,0.0
2020-03-15,US-MT,725,51.0
2020-03-22,US-MT,725,0.0
2020-03-29,US-MT,725,44.0
2020-04-05,US-MT,725,0.0
2020-04-12,US-MT,725,0.0
2020-04-19,US-MT,725,0.0
2020-04-26,US-MT,725,0.0
2020-05-03,US-MT,725,45.0
2020-05-10,US-MT,725,0.0
2020-05-17,US-MT,725,0.0
2020-05-24,US-MT,725,0.0
2020-05-31,US-MT,725,51.0
2020-06-07,US-MT,725,51.0
2020-06-14,US-MT,725,52.0
2020-06-21,US-MT,725,0.0
2020-06-28,US-MT,725,0.0
2020-07-05,US-MT,725,55.0
2020-07-12,US-MT,725,0.0
2020-07-19,US-MT,725,0.0
2020-07-26,US-MT,725,0.0
2020-08-02,US-MT,725,0.0
2020-08-09,US-MT,725,0.0
2020-08-16,US-MT,725,54.0
2020-08-23,US-MT,725,100.0
2020-08-30,US-MT,725,49.0
2020-09-06,US-MT,725,0.0
2020-09-13,US-MT,725,0.0
2020-09-20,US-MT,725,0.0
2020-09-27,US-MT,725,52.0
2020-10-04,US-MT,725,56.0
2020-10-11,US-MT,725,0.0
2020-10-18,US-MT,725,57.0
2020-10-25,US-MT,725,0.0
2020-11-01,US-MT,725,0.0
2020-11-08,US-MT,725,0.0
2020-11-15,US-MT,725,56.0
2020-11-22,US-MT,725,0.0
2020-11-29,US-MT,725,55.0
2020-12-06,US-MT,725,0.0
2020-12-13,US-MT,725,57.0
2020-12-20,US-MT,725,0.0
2020-12-27,US-MT,725,0.0
2020-01-05,US-NE,839,33.0
2020-01-12,US-NE,839,11.0
2020-01-19,US-NE,839,22.0
2020-01-26,US-NE,839,43.0
2020-02-02,US-NE,839,0.0
2020-02-09,US-NE,839,32.0
2020-02-16,US-NE,839,32.0
2020-02-23,US-NE,839,0.0
2020-03-01,US-NE,839,0.0
2020-03-08,US-NE,839,50.0
2020-03-15,US-NE,839,40.0
2020-03-22,US-NE,839,61.0
2020-03-29,US-NE,839,100.0
2020-04-05,US-NE,839,72.0
2020-04-12,US-NE,839,39.0
2020-04-19,US-NE,839,96.0
2020-04-26,US-NE,839,10.0
2020-05-03,US-NE,839,29.0
2020-05-10,US-NE,839,0.0
2020-05-17,US-NE,839,50.0
2020-05-24,US-NE,839,10.0
2020-05-31,US-NE,839,20.0
2020-06-07,US-NE,839,10.0
2020-06-14,US-NE,839,31.0
2020-06-21,US-NE,839,52.0
2020-06-28,US-NE,839,0.0
2020-07-05,US-NE,839,0.0
2020-07-12,US-NE,839,21.0
2020-07-19,US-NE,839,11.0
2020-07-26,US-NE,839,22.0
2020-08-02,US-NE,839,53.0
2020-08-09,US-NE,839,32.0
2020-08-16,US-NE,839,21.0
2020-08-23,US-NE,839,10.0
2020-08-30,US-NE,839,29.0
2020-09-06,US-NE,839,39.0
2020-09-13,US-NE,839,0.0
2020-09-20,US-NE,839,10.0
2020-09-27,US-NE,839,21.0
2020-10-04,US-NE,839,11.0
2020-10-11,US-NE,839,0.0
2020-10-18,US-NE,839,24.0
2020-10-25,US-NE,839,0.0
2020-11-01,US-NE,839,37.0
2020-11-08,US-NE,839,34.0
2020-11-15,US-NE,839,68.0
2020-11-22,US-NE,839,12.0
2020-11-29,US-NE,839,33.0
2020-12-06,US-NE,839,34.0
2020-12-13,US-NE,839,35.0
2020-12-20,US-NE,839,12.0
2020-12-27,US-NE,839,34.0
2020-01-05,US-NE,811,0.0
2020-01-12,US-NE,811,0.0
2020-01-19,US-NE,811,0.0
2020-01-26,US-NE,811,25.0
2020-02-02,US-NE,811,38.0
2020-02-09,US-NE,811,25.0
2020-02-16,US-NE,811,36.0
2020-02-23,US-NE,811,12.0
2020-03-01,US-NE,811,23.0
2020-03-08,US-NE,811,23.0
2020-03-15,US-NE,811,34.0
2020-03-22,US-NE,811,33.0
2020-03-29,US-NE,811,32.0
2020-04-05,US-NE,811,65.0
2020-04-12,US-NE,811,43.0
2020-04-19,US-NE,811,43.0
2020-04-26,US-NE,811,32.0
2020-05-03,US-NE,811,100.0
2020-05-10,US-NE,811,44.0
2020-05-17,US-NE,811,0.0
2020-05-24,US-NE,811,0.0
2020-05-31,US-NE,811,43.0
2020-06-07,US-NE,811,11.0
2020-06-14,US-NE,811,12.0
2020-06-21,US-NE,811,0.0
2020-06-28,US-NE,811,11.0
2020-07-05,US-NE,811,23.0
2020-07-12,US-NE,811,12.0
2020-07-19,US-NE,811,12.0
2020-07-26,US-NE,811,12.0
2020-08-02,US-NE,811,0.0
2020-08-09,US-NE,811,46.0
2020-08-16,US-NE,811,0.0
2020-08-23,US-NE,811,0.0
2020-08-30,US-NE,811,0.0
2020-09-06,US-NE,811,22.0
2020-09-13,US-NE,811,22.0
2020-09-20,US-NE,811,11.0
2020-09-27,US-NE,811,0.0
2020-10-04,US-NE,811,13.0
2020-10-11,US-NE,811,0.0
2020-10-18,US-NE,811,13.0
2020-10-25,US-NE,811,14.0
2020-11-01,US-NE,811,10.0
2020-11-08,US-NE,811,12.0
2020-11-15,US-NE,811,38.0
2020-11-22,US-NE,811,51.0
2020-11-29,US-NE,811,13.0
2020-12-06,US-NE,811,37.0
2020-12-13,US-NE,811,25.0
2020-12-20,US-NE,811,0.0
2020-12-27,US-NE,811,13.0
2020-01-05,US-NE,770,34.0
2020-01-12,US-NE,770,16.0
2020-01-19,US-NE,770,34.0
2020-01-26,US-NE,770,58.0
2020-02-02,US-NE,770,41.0
2020-02-09,US-NE,770,25.0
2020-02-16,US-NE,770,0.0
2020-02-23,US-NE,770,24.0
2020-03-01,US-NE,770,31.0
2020-03-08,US-NE,770,38.0
2020-03-15,US-NE,770,87.0
2020-03-22,US-NE,770,62.0
2020-03-29,US-NE,770,100.0
2020-04-05,US-NE,770,74.0
2020-04-12,US-NE,770,89.0
2020-04-19,US-NE,770,57.0
2020-04-26,US-NE,770,22.0
2020-05-03,US-NE,770,51.0
2020-05-10,US-NE,770,37.0
2020-05-17,US-NE,770,30.0
2020-05-24,US-NE,770,48.0
2020-05-31,US-NE,770,15.0
2020-06-07,US-NE,770,31.0
2020-06-14,US-NE,770,31.0
2020-06-21,US-NE,770,16.0
2020-06-28,US-NE,770,24.0
2020-07-05,US-NE,770,16.0
2020-07-12,US-NE,770,25.0
2020-07-19,US-NE,770,8.0
2020-07-26,US-NE,770,25.0
2020-08-02,US-NE,770,25.0
2020-08-09,US-NE,770,42.0
2020-08-16,US-NE,770,24.0
2020-08-23,US-NE,770,31.0
2020-08-30,US-NE,770,31.0
2020-09-06,US-NE,770,31.0
2020-09-13,US-NE,770,62.0
2020-09-20,US-NE,770,31.0
2020-09-27,US-NE,770,33.0
2020-10-04,US-NE,770,8.0
2020-10-11,US-NE,770,10.0
2020-10-18,US-NE,770,9.0
2020-10-25,US-NE,770,18.0
2020-11-01,US-NE,770,35.0
2020-11-08,US-NE,770,68.0
2020-11-15,US-NE,770,45.0
2020-11-22,US-NE,770,65.0
2020-11-29,US-NE,770,89.0
2020-12-06,US-NE,770,100.0
2020-12-13,US-NE,770,46.0
2020-12-20,US-NE,770,70.0
2020-12-27,US-NE,770,46.0
2020-01-05,US-NV,506,15.0
2020-01-12,US-NV,506,14.0
2020-01-19,US-NV,506,24.0
2020-01-26,US-NV,506,23.0
2020-02-02,US-NV,506,14.0
2020-02-09,US-NV,506,14.0
2020-02-16,US-NV,506,19.0
2020-02-23,US-NV,506,27.0
2020-03-01,US-NV,506,13.0
2020-03-08,US-NV,506,26.0
2020-03-15,US-NV,506,48.0
2020-03-22,US-NV,506,62.0
2020-03-29,US-NV,506,49.0
2020-04-05,US-NV,506,68.0
2020-04-12,US-NV,506,100.0
2020-04-19,US-NV,506,76.0
2020-04-26,US-NV,506,84.0
2020-05-03,US-NV,506,40.0
2020-05-10,US-NV,506,46.0
2020-05-17,US-NV,506,64.0
2020-05-24,US-NV,506,34.0
2020-05-31,US-NV,506,49.0
2020-06-07,US-NV,506,29.0
2020-06-14,US-NV,506,18.0
2020-06-21,US-NV,506,18.0
2020-06-28,US-NV,506,18.0
2020-07-05,US-NV,506,41.0
2020-07-12,US-NV,506,14.0
2020-07-19,US-NV,506,18.0
2020-07-26,US-NV,506,18.0
2020-08-02,US-NV,506,18.0
2020-08-09,US-NV,506,23.0
2020-08-16,US-NV,506,28.0
2020-08-23,US-NV,506,36.0
2020-08-30,US-NV,506,9.0
2020-09-06,US-NV,506,23.0
2020-09-13,US-NV,506,38.0
2020-09-20,US-NV,506,0.0
2020-09-27,US-NV,506,37.0
2020-10-04,US-NV,506,54.0
2020-10-11,US-NV,506,27.0
2020-10-18,US-NV,506,16.0
2020-10-25,US-NV,506,49.0
2020-11-01,US-NV,506,31.0
2020-11-08,US-NV,506,31.0
2020-11-15,US-NV,506,63.0
2020-11-22,US-NV,506,68.0
2020-11-29,US-NV,506,46.0
2020-12-06,US-NV,506,81.0
2020-12-13,US-NV,506,32.0
2020-12-20,US-NV,506,62.0
2020-12-27,US-NV,506,60.0
2020-01-05,US-NV,523,21.0
2020-01-12,US-NV,523,39.0
2020-01-19,US-NV,523,0.0
2020-01-26,US-NV,523,20.0
2020-02-02,US-NV,523,39.0
2020-02-09,US-NV,523,19.0
2020-02-16,US-NV,523,18.0
2020-02-23,US-NV,523,0.0
